Year,Series,Éléments,Catégories de données,Pilier,Value
2017,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière de santé,,75.0
2017,Inventaire des données ouvertes (ODIN),Score global,Santé reproductive,,65.0
2017,Inventaire des données ouvertes (ODIN),Score global,Statistiques sur le genre,,65.0
2017,Inventaire des données ouvertes (ODIN),Score global,Criminalité et justice,,60.0
2017,Inventaire des données ouvertes (ODIN),Score global,Pauvreté et revenus,,85.0
2017,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques sociales,,71.1
2017,Inventaire des données ouvertes (ODIN),Score global,Comptes nationaux,,83.3
2017,Inventaire des données ouvertes (ODIN),Score global,Travail,,85.0
2017,Inventaire des données ouvertes (ODIN),Score global,Indices de prix,,80.0
2017,Inventaire des données ouvertes (ODIN),Score global,Finances gouvernementales,,83.3
2017,Inventaire des données ouvertes (ODIN),Score global,Monnaie et banque,,81.3
2017,Inventaire des données ouvertes (ODIN),Score global,Commerce international,,93.8
2017,Inventaire des données ouvertes (ODIN),Score global,Balance des paiements,,93.8
2017,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques économiques et financières,,85.5
2017,Inventaire des données ouvertes (ODIN),Score global,Agriculture et utilisation des terres,,60.0
2017,Inventaire des données ouvertes (ODIN),Score global,Utilisation des ressources,,70.0
2017,Inventaire des données ouvertes (ODIN),Score global,Consommation d'énergie,,75.0
2017,Inventaire des données ouvertes (ODIN),Score global,Pollution,,75.0
2017,Inventaire des données ouvertes (ODIN),Score global,Environnement bâti,,65.0
2017,Inventaire des données ouvertes (ODIN),Score global,Sous-score de l'environnement,,69.0
2017,Inventaire des données ouvertes (ODIN),,,,74.8
2018,Inventaire des données ouvertes (ODIN),Score global,Population et statistiques démographiques,,90.0
2018,Inventaire des données ouvertes (ODIN),Score global,Établissements d'enseignement,,65.0
2018,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière d'éducation,,60.0
2018,Inventaire des données ouvertes (ODIN),Score global,Établissements de soins de santé,,70.0
2018,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière de santé,,90.0
2018,Inventaire des données ouvertes (ODIN),Score global,Santé reproductive,,65.0
2018,Inventaire des données ouvertes (ODIN),Score global,Statistiques sur le genre,,70.0
2018,Inventaire des données ouvertes (ODIN),Score global,Criminalité et justice,,80.0
2018,Inventaire des données ouvertes (ODIN),Score global,Pauvreté et revenus,,90.0
2018,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques sociales,,75.6
2018,Inventaire des données ouvertes (ODIN),Score global,Comptes nationaux,,88.9
2018,Inventaire des données ouvertes (ODIN),Score global,Travail,,85.0
2018,Inventaire des données ouvertes (ODIN),Score global,Indices de prix,,88.9
2018,Inventaire des données ouvertes (ODIN),Score global,Finances gouvernementales,,83.3
2018,Inventaire des données ouvertes (ODIN),Score global,Monnaie et banque,,93.8
2018,Inventaire des données ouvertes (ODIN),Score global,Commerce international,,93.8
2018,Inventaire des données ouvertes (ODIN),Score global,Balance des paiements,,93.8
2018,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques économiques et financières,,89.3
2018,Inventaire des données ouvertes (ODIN),Score global,Agriculture et utilisation des terres,,65.0
2018,Inventaire des données ouvertes (ODIN),Score global,Utilisation des ressources,,77.8
2018,Inventaire des données ouvertes (ODIN),Score global,Consommation d'énergie,,83.3
2018,Inventaire des données ouvertes (ODIN),Score global,Pollution,,72.2
2018,Inventaire des données ouvertes (ODIN),Score global,Environnement bâti,,65.0
2018,Inventaire des données ouvertes (ODIN),Score global,Sous-score de l'environnement,,72.3
2018,Inventaire des données ouvertes (ODIN),,,,78.8
2020,Inventaire des données ouvertes (ODIN),Score global,Population et statistiques démographiques,,90.0
2020,Inventaire des données ouvertes (ODIN),Score global,Établissements d'enseignement,,65.0
2020,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière d'éducation,,45.0
2020,Inventaire des données ouvertes (ODIN),Score global,Établissements de soins de santé,,60.0
2020,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière de santé,,75.0
2020,Inventaire des données ouvertes (ODIN),Score global,Santé reproductive,,60.0
2020,Inventaire des données ouvertes (ODIN),Score global,Sécurité alimentaire et nutrition,,61.1
2020,Inventaire des données ouvertes (ODIN),Score global,Statistiques sur le genre,,70.0
2020,Inventaire des données ouvertes (ODIN),Score global,Criminalité et justice,,80.0
2020,Inventaire des données ouvertes (ODIN),Score global,Pauvreté et revenus,,90.0
2020,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques sociales,,69.7
2020,Inventaire des données ouvertes (ODIN),Score global,Comptes nationaux,,88.9
2020,Inventaire des données ouvertes (ODIN),Score global,Travail,,95.0
2020,Inventaire des données ouvertes (ODIN),Score global,Indices de prix,,94.4
2020,Inventaire des données ouvertes (ODIN),Score global,Finances gouvernementales,,83.3
2020,Inventaire des données ouvertes (ODIN),Score global,Monnaie et banque,,87.5
2020,Inventaire des données ouvertes (ODIN),Score global,Commerce international,,93.8
2020,Inventaire des données ouvertes (ODIN),Score global,Balance des paiements,,93.8
2020,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques économiques et financières,,91.0
2020,Inventaire des données ouvertes (ODIN),Score global,Agriculture et utilisation des terres,,55.0
2020,Inventaire des données ouvertes (ODIN),Score global,Utilisation des ressources,,72.2
2020,Inventaire des données ouvertes (ODIN),Score global,Consommation d'énergie,,87.5
2020,Inventaire des données ouvertes (ODIN),Score global,Pollution,,61.1
2020,Inventaire des données ouvertes (ODIN),Score global,Environnement bâti,,70.0
2020,Inventaire des données ouvertes (ODIN),Score global,Sous-score de l'environnement,,68.5
2020,Inventaire des données ouvertes (ODIN),,,,76.0
2022,Inventaire des données ouvertes (ODIN),Score global,Population et statistiques démographiques,,85.0
2022,Inventaire des données ouvertes (ODIN),Score global,Établissements d'enseignement,,65.0
2022,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière d'éducation,,55.0
2022,Inventaire des données ouvertes (ODIN),Score global,Établissements de soins de santé,,60.0
2022,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière de santé,,90.0
2022,Inventaire des données ouvertes (ODIN),Score global,Santé reproductive,,75.0
2022,Inventaire des données ouvertes (ODIN),Score global,Sécurité alimentaire et nutrition,,66.7
2022,Inventaire des données ouvertes (ODIN),Score global,Statistiques sur le genre,,65.0
2022,Inventaire des données ouvertes (ODIN),Score global,Criminalité et justice,,80.0
2022,Inventaire des données ouvertes (ODIN),Score global,Pauvreté et revenus,,95.0
2022,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques sociales,,73.7
2022,Inventaire des données ouvertes (ODIN),Score global,Comptes nationaux,,83.3
2022,Inventaire des données ouvertes (ODIN),Score global,Travail,,95.0
2022,Inventaire des données ouvertes (ODIN),Score global,Indices de prix,,88.9
2022,Inventaire des données ouvertes (ODIN),Score global,Finances gouvernementales,,83.3
2022,Inventaire des données ouvertes (ODIN),Score global,Monnaie et banque,,87.5
2022,Inventaire des données ouvertes (ODIN),Score global,Commerce international,,93.8
2022,Inventaire des données ouvertes (ODIN),Score global,Balance des paiements,,93.8
2022,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques économiques et financières,,89.3
2022,Inventaire des données ouvertes (ODIN),Score global,Agriculture et utilisation des terres,,65.0
2022,Inventaire des données ouvertes (ODIN),Score global,Utilisation des ressources,,61.1
2022,Inventaire des données ouvertes (ODIN),Score global,Consommation d'énergie,,87.5
2022,Inventaire des données ouvertes (ODIN),Score global,Pollution,,72.2
2022,Inventaire des données ouvertes (ODIN),Score global,Environnement bâti,,65.0
2022,Inventaire des données ouvertes (ODIN),Score global,Sous-score de l'environnement,,69.6
2022,Inventaire des données ouvertes (ODIN),,,,77.2
2024,Inventaire des données ouvertes (ODIN),Score global,Population et statistiques démographiques,,80.0
2024,Inventaire des données ouvertes (ODIN),Score global,Établissements d'enseignement,,60.0
2024,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière d'éducation,,55.0
2024,Inventaire des données ouvertes (ODIN),Score global,Établissements de soins de santé,,75.0
2024,Inventaire des données ouvertes (ODIN),Score global,Résultats en matière de santé,,95.0
2024,Inventaire des données ouvertes (ODIN),Score global,Santé reproductive,,80.0
2024,Inventaire des données ouvertes (ODIN),Score global,Sécurité alimentaire et nutrition,,72.2
2024,Inventaire des données ouvertes (ODIN),Score global,Statistiques sur le genre,,60.0
2024,Inventaire des données ouvertes (ODIN),Score global,Criminalité et justice,,80.0
2024,Inventaire des données ouvertes (ODIN),Score global,Pauvreté et revenus,,95.0
2024,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques sociales,,75.2
2024,Inventaire des données ouvertes (ODIN),Score global,Comptes nationaux,,83.3
2024,Inventaire des données ouvertes (ODIN),Score global,Travail,,95.0
2024,Inventaire des données ouvertes (ODIN),Score global,Indices de prix,,88.9
2024,Inventaire des données ouvertes (ODIN),Score global,Finances gouvernementales,,83.3
2024,Inventaire des données ouvertes (ODIN),Score global,Monnaie et banque,,87.5
2024,Inventaire des données ouvertes (ODIN),Score global,Commerce international,,93.8
2024,Inventaire des données ouvertes (ODIN),Score global,Balance des paiements,,93.8
2024,Inventaire des données ouvertes (ODIN),Score global,Sous-score des statistiques économiques et financières,,89.3
2024,Inventaire des données ouvertes (ODIN),Score global,Agriculture et utilisation des terres,,65.0
2024,Inventaire des données ouvertes (ODIN),Score global,Utilisation des ressources,,72.2
2024,Inventaire des données ouvertes (ODIN),Score global,Consommation d'énergie,,93.8
2024,Inventaire des données ouvertes (ODIN),Score global,Pollution,,56.2
2024,Inventaire des données ouvertes (ODIN),Score global,Environnement bâti,,70.0
2024,Inventaire des données ouvertes (ODIN),Score global,Sous-score de l'environnement,,71.1
2024,Inventaire des données ouvertes (ODIN),,,,78.3
2023,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2023,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,92.7333333333333
2023,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,84.75
2023,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,89.825
2023,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,100.0
2023,Indicateurs de performance statistique (IPS),,,,93.4616666666667
2022,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2022,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,92.7333333333333
2022,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,76.55
2022,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,89.825
2022,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,100.0
2022,Indicateurs de performance statistique (IPS),,,,91.8216666666667
2021,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2021,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,93.0666666666666
2021,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,83.6875
2021,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,90.35
2021,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,100.0
2021,Indicateurs de performance statistique (IPS),,,,93.4208333333333
2020,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2020,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,93.0666666666666
2020,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,67.1
2020,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,82.0166666666667
2020,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,95.0
2020,Indicateurs de performance statistique (IPS),,,,87.4366666666667
2019,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2019,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,93.2
2019,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,60.0125
2019,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,84.1166666666667
2019,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,100.0
2019,Indicateurs de performance statistique (IPS),,,,87.4658333333333
2018,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2018,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,93.2
2018,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,60.5375
2018,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,84.1166666666667
2018,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,95.0
2018,Indicateurs de performance statistique (IPS),,,,86.5708333333333
2017,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2017,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,95.2333333333333
2017,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,64.14375
2017,Indicateurs de performance statistique (IPS),,,Pilier 4: sources de données,77.8666666666667
2017,Indicateurs de performance statistique (IPS),,,Pilier 5: infrastructure de données,95.0
2017,Indicateurs de performance statistique (IPS),,,,86.44875
2016,Indicateurs de performance statistique (IPS),,,Pilier 1: utilisation de données,100.0
2016,Indicateurs de performance statistique (IPS),,,Pilier 2: services de données,95.1
2016,Indicateurs de performance statistique (IPS),,,Pilier 3: produits de données,59.20625
