Year,Genre,Groupe d'âge,Géographie,GeoCode,Progress,Value
2022,Femmes+,55 à 59 ans,Colombie-Britannique,59,3.4,3.4
2022,Femmes+,60 à 64 ans,Colombie-Britannique,59,3.7,3.7
2022,Femmes+,65 ans et plus,Colombie-Britannique,59,3.7,3.7
2022,Femmes+,65 à 69 ans,Colombie-Britannique,59,4.4,4.4
2022,Femmes+,70 ans et plus,Colombie-Britannique,59,,
2023,Total - Genre,15 à 24 ans,Canada,,10.7,10.7
2023,Total - Genre,25 ans et plus,Canada,,4.5,4.5
2023,Total - Genre,25 à 44 ans,Canada,,4.9,4.9
2023,Total - Genre,45 à 64 ans,Canada,,4.2,4.2
2023,Total - Genre,45 ans et plus,Canada,,4.2,4.2
2023,Total - Genre,25 à 54 ans,Canada,,4.5,4.5
2023,Total - Genre,55 ans et plus,Canada,,4.5,4.5
2023,Total - Genre,15 à 64 ans,Canada,,5.5,5.5
2023,Total - Genre,15 à 19 ans,Canada,,13.9,13.9
2023,Total - Genre,20 à 24 ans,Canada,,8.9,8.9
2023,Total - Genre,25 à 29 ans,Canada,,6.3,6.3
2023,Total - Genre,30 à 34 ans,Canada,,5.1,5.1
2023,Total - Genre,35 à 39 ans,Canada,,4.2,4.2
2023,Total - Genre,40 à 44 ans,Canada,,3.9,3.9
2023,Total - Genre,45 à 49 ans,Canada,,3.5,3.5
2023,Total - Genre,50 à 54 ans,Canada,,4.0,4.0
2023,Total - Genre,55 à 59 ans,Canada,,4.2,4.2
2023,Total - Genre,60 à 64 ans,Canada,,5.3,5.3
2023,Total - Genre,65 ans et plus,Canada,,4.2,4.2
2023,Total - Genre,65 à 69 ans,Canada,,4.6,4.6
2023,Total - Genre,70 ans et plus,Canada,,3.4,3.4
2023,Hommes+,15 ans et plus,Canada,,5.5,5.5
2023,Hommes+,15 à 24 ans,Canada,,11.5,11.5
2023,Hommes+,25 ans et plus,Canada,,4.6,4.6
2023,Hommes+,25 à 44 ans,Canada,,4.9,4.9
2023,Hommes+,45 à 64 ans,Canada,,4.2,4.2
2023,Hommes+,45 ans et plus,Canada,,4.2,4.2
2023,Hommes+,25 à 54 ans,Canada,,4.6,4.6
2023,Hommes+,55 ans et plus,Canada,,4.6,4.6
2023,Hommes+,15 à 64 ans,Canada,,5.6,5.6
2023,Hommes+,15 à 19 ans,Canada,,14.4,14.4
2023,Hommes+,20 à 24 ans,Canada,,9.9,9.9
2023,Hommes+,25 à 29 ans,Canada,,6.8,6.8
2023,Hommes+,30 à 34 ans,Canada,,5.1,5.1
2023,Hommes+,35 à 39 ans,Canada,,4.0,4.0
2023,Hommes+,40 à 44 ans,Canada,,3.8,3.8
2023,Hommes+,45 à 49 ans,Canada,,3.5,3.5
2023,Hommes+,50 à 54 ans,Canada,,4.0,4.0
2023,Hommes+,55 à 59 ans,Canada,,4.1,4.1
2023,Hommes+,60 à 64 ans,Canada,,5.5,5.5
2023,Hommes+,65 ans et plus,Canada,,4.4,4.4
2023,Hommes+,65 à 69 ans,Canada,,4.9,4.9
2023,Hommes+,70 ans et plus,Canada,,3.6,3.6
2023,Femmes+,15 ans et plus,Canada,,5.2,5.2
2023,Femmes+,15 à 24 ans,Canada,,9.9,9.9
2023,Femmes+,25 ans et plus,Canada,,4.5,4.5
2023,Femmes+,25 à 44 ans,Canada,,4.8,4.8
2023,Femmes+,45 à 64 ans,Canada,,4.1,4.1
2023,Femmes+,45 ans et plus,Canada,,4.1,4.1
2023,Femmes+,25 à 54 ans,Canada,,4.5,4.5
2023,Femmes+,55 ans et plus,Canada,,4.4,4.4
2023,Femmes+,15 à 64 ans,Canada,,5.3,5.3
2023,Femmes+,15 à 19 ans,Canada,,13.4,13.4
2023,Femmes+,20 à 24 ans,Canada,,7.8,7.8
2023,Femmes+,25 à 29 ans,Canada,,5.7,5.7
2023,Femmes+,30 à 34 ans,Canada,,5.1,5.1
2023,Femmes+,35 à 39 ans,Canada,,4.4,4.4
2023,Femmes+,40 à 44 ans,Canada,,4.1,4.1
2023,Femmes+,45 à 49 ans,Canada,,3.6,3.6
2023,Femmes+,50 à 54 ans,Canada,,4.0,4.0
2023,Femmes+,55 à 59 ans,Canada,,4.3,4.3
2023,Femmes+,60 à 64 ans,Canada,,5.0,5.0
2023,Femmes+,65 ans et plus,Canada,,3.8,3.8
2023,Femmes+,65 à 69 ans,Canada,,4.1,4.1
2023,Femmes+,70 ans et plus,Canada,,3.2,3.2
2023,Total - Genre,15 ans et plus,Terre-Neuve-et-Labrador,10,9.9,9.9
2023,Total - Genre,15 à 24 ans,Terre-Neuve-et-Labrador,10,14.6,14.6
2023,Total - Genre,25 ans et plus,Terre-Neuve-et-Labrador,10,9.3,9.3
2023,Total - Genre,25 à 44 ans,Terre-Neuve-et-Labrador,10,8.3,8.3
2023,Total - Genre,45 à 64 ans,Terre-Neuve-et-Labrador,10,9.9,9.9
2023,Total - Genre,45 ans et plus,Terre-Neuve-et-Labrador,10,10.1,10.1
2023,Total - Genre,25 à 54 ans,Terre-Neuve-et-Labrador,10,7.8,7.8
2023,Total - Genre,55 ans et plus,Terre-Neuve-et-Labrador,10,12.9,12.9
2023,Total - Genre,15 à 64 ans,Terre-Neuve-et-Labrador,10,9.9,9.9
2023,Total - Genre,15 à 19 ans,Terre-Neuve-et-Labrador,10,18.3,18.3
2023,Total - Genre,20 à 24 ans,Terre-Neuve-et-Labrador,10,12.5,12.5
2023,Total - Genre,25 à 29 ans,Terre-Neuve-et-Labrador,10,8.1,8.1
2023,Total - Genre,30 à 34 ans,Terre-Neuve-et-Labrador,10,8.6,8.6
2023,Total - Genre,35 à 39 ans,Terre-Neuve-et-Labrador,10,8.0,8.0
2023,Total - Genre,40 à 44 ans,Terre-Neuve-et-Labrador,10,8.6,8.6
2023,Total - Genre,45 à 49 ans,Terre-Neuve-et-Labrador,10,6.0,6.0
2023,Total - Genre,50 à 54 ans,Terre-Neuve-et-Labrador,10,8.0,8.0
2023,Total - Genre,55 à 59 ans,Terre-Neuve-et-Labrador,10,11.5,11.5
2023,Total - Genre,60 à 64 ans,Terre-Neuve-et-Labrador,10,15.6,15.6
2023,Total - Genre,65 ans et plus,Terre-Neuve-et-Labrador,10,11.6,11.6
2023,Total - Genre,65 à 69 ans,Terre-Neuve-et-Labrador,10,13.3,13.3
2023,Total - Genre,70 ans et plus,Terre-Neuve-et-Labrador,10,,
2023,Hommes+,15 ans et plus,Terre-Neuve-et-Labrador,10,11.8,11.8
2023,Hommes+,15 à 24 ans,Terre-Neuve-et-Labrador,10,16.3,16.3
2023,Hommes+,25 ans et plus,Terre-Neuve-et-Labrador,10,11.2,11.2
2023,Hommes+,25 à 44 ans,Terre-Neuve-et-Labrador,10,9.7,9.7
2023,Hommes+,45 à 64 ans,Terre-Neuve-et-Labrador,10,12.1,12.1
2023,Hommes+,45 ans et plus,Terre-Neuve-et-Labrador,10,12.4,12.4
2023,Hommes+,25 à 54 ans,Terre-Neuve-et-Labrador,10,9.2,9.2
2023,Hommes+,55 ans et plus,Terre-Neuve-et-Labrador,10,15.9,15.9
2023,Hommes+,15 à 64 ans,Terre-Neuve-et-Labrador,10,11.7,11.7
2023,Hommes+,15 à 19 ans,Terre-Neuve-et-Labrador,10,19.0,19.0
2023,Hommes+,20 à 24 ans,Terre-Neuve-et-Labrador,10,14.9,14.9
2023,Hommes+,25 à 29 ans,Terre-Neuve-et-Labrador,10,9.1,9.1
2023,Hommes+,30 à 34 ans,Terre-Neuve-et-Labrador,10,11.2,11.2
2023,Hommes+,35 à 39 ans,Terre-Neuve-et-Labrador,10,8.9,8.9
2023,Hommes+,40 à 44 ans,Terre-Neuve-et-Labrador,10,9.7,9.7
2023,Hommes+,45 à 49 ans,Terre-Neuve-et-Labrador,10,7.0,7.0
2023,Hommes+,50 à 54 ans,Terre-Neuve-et-Labrador,10,9.3,9.3
2023,Hommes+,55 à 59 ans,Terre-Neuve-et-Labrador,10,14.5,14.5
2023,Hommes+,60 à 64 ans,Terre-Neuve-et-Labrador,10,18.9,18.9
2023,Hommes+,65 ans et plus,Terre-Neuve-et-Labrador,10,,
2023,Hommes+,65 à 69 ans,Terre-Neuve-et-Labrador,10,,
2023,Hommes+,70 ans et plus,Terre-Neuve-et-Labrador,10,,
2023,Femmes+,15 ans et plus,Terre-Neuve-et-Labrador,10,7.9,7.9
2023,Femmes+,15 à 24 ans,Terre-Neuve-et-Labrador,10,12.8,12.8
2023,Femmes+,25 ans et plus,Terre-Neuve-et-Labrador,10,7.3,7.3
2023,Femmes+,25 à 44 ans,Terre-Neuve-et-Labrador,10,6.8,6.8
2023,Femmes+,45 à 64 ans,Terre-Neuve-et-Labrador,10,7.6,7.6
2023,Femmes+,45 ans et plus,Terre-Neuve-et-Labrador,10,7.7,7.7
2023,Femmes+,25 à 54 ans,Terre-Neuve-et-Labrador,10,6.5,6.5
2023,Femmes+,55 ans et plus,Terre-Neuve-et-Labrador,10,9.5,9.5
2023,Femmes+,15 à 64 ans,Terre-Neuve-et-Labrador,10,7.9,7.9
2023,Femmes+,15 à 19 ans,Terre-Neuve-et-Labrador,10,17.7,17.7
2023,Femmes+,20 à 24 ans,Terre-Neuve-et-Labrador,10,9.8,9.8
2023,Femmes+,25 à 29 ans,Terre-Neuve-et-Labrador,10,7.0,7.0
2023,Femmes+,30 à 34 ans,Terre-Neuve-et-Labrador,10,5.7,5.7
2023,Femmes+,35 à 39 ans,Terre-Neuve-et-Labrador,10,7.1,7.1
2023,Femmes+,40 à 44 ans,Terre-Neuve-et-Labrador,10,8.1,8.1
2023,Femmes+,45 à 49 ans,Terre-Neuve-et-Labrador,10,5.2,5.2
2023,Femmes+,50 à 54 ans,Terre-Neuve-et-Labrador,10,6.7,6.7
2023,Femmes+,55 à 59 ans,Terre-Neuve-et-Labrador,10,8.4,8.4
2023,Femmes+,60 à 64 ans,Terre-Neuve-et-Labrador,10,11.5,11.5
2023,Femmes+,65 ans et plus,Terre-Neuve-et-Labrador,10,,
2023,Femmes+,65 à 69 ans,Terre-Neuve-et-Labrador,10,,
2023,Femmes+,70 ans et plus,Terre-Neuve-et-Labrador,10,,
2023,Total - Genre,15 ans et plus,Île-du-Prince-Édouard,11,7.2,7.2
2023,Total - Genre,15 à 24 ans,Île-du-Prince-Édouard,11,11.5,11.5
2023,Total - Genre,25 ans et plus,Île-du-Prince-Édouard,11,6.4,6.4
2023,Total - Genre,25 à 44 ans,Île-du-Prince-Édouard,11,5.6,5.6
2023,Total - Genre,45 à 64 ans,Île-du-Prince-Édouard,11,6.9,6.9
2023,Total - Genre,45 ans et plus,Île-du-Prince-Édouard,11,7.0,7.0
2023,Total - Genre,25 à 54 ans,Île-du-Prince-Édouard,11,5.9,5.9
2023,Total - Genre,55 ans et plus,Île-du-Prince-Édouard,11,7.7,7.7
2023,Total - Genre,15 à 64 ans,Île-du-Prince-Édouard,11,7.1,7.1
2023,Total - Genre,15 à 19 ans,Île-du-Prince-Édouard,11,16.3,16.3
2023,Total - Genre,20 à 24 ans,Île-du-Prince-Édouard,11,9.4,9.4
2023,Total - Genre,25 à 29 ans,Île-du-Prince-Édouard,11,8.7,8.7
2023,Total - Genre,30 à 34 ans,Île-du-Prince-Édouard,11,4.2,4.2
2023,Total - Genre,35 à 39 ans,Île-du-Prince-Édouard,11,5.3,5.3
2023,Total - Genre,40 à 44 ans,Île-du-Prince-Édouard,11,4.4,4.4
2023,Total - Genre,45 à 49 ans,Île-du-Prince-Édouard,11,5.8,5.8
2023,Total - Genre,50 à 54 ans,Île-du-Prince-Édouard,11,6.4,6.4
2023,Total - Genre,55 à 59 ans,Île-du-Prince-Édouard,11,5.5,5.5
2023,Total - Genre,60 à 64 ans,Île-du-Prince-Édouard,11,10.1,10.1
2023,Total - Genre,65 ans et plus,Île-du-Prince-Édouard,11,7.9,7.9
2023,Total - Genre,65 à 69 ans,Île-du-Prince-Édouard,11,7.7,7.7
2023,Total - Genre,70 ans et plus,Île-du-Prince-Édouard,11,8.3,8.3
2023,Hommes+,15 ans et plus,Île-du-Prince-Édouard,11,8.4,8.4
2023,Hommes+,15 à 24 ans,Île-du-Prince-Édouard,11,13.6,13.6
2023,Hommes+,25 ans et plus,Île-du-Prince-Édouard,11,7.4,7.4
2023,Hommes+,25 à 44 ans,Île-du-Prince-Édouard,11,6.5,6.5
2023,Hommes+,45 à 64 ans,Île-du-Prince-Édouard,11,7.9,7.9
2023,Hommes+,45 ans et plus,Île-du-Prince-Édouard,11,8.3,8.3
2023,Hommes+,25 à 54 ans,Île-du-Prince-Édouard,11,6.9,6.9
2023,Hommes+,55 ans et plus,Île-du-Prince-Édouard,11,8.6,8.6
2023,Hommes+,15 à 64 ans,Île-du-Prince-Édouard,11,8.3,8.3
2023,Hommes+,15 à 19 ans,Île-du-Prince-Édouard,11,19.2,19.2
2023,Hommes+,20 à 24 ans,Île-du-Prince-Édouard,11,10.9,10.9
2023,Hommes+,25 à 29 ans,Île-du-Prince-Édouard,11,11.5,11.5
2023,Hommes+,30 à 34 ans,Île-du-Prince-Édouard,11,,
2023,Hommes+,35 à 39 ans,Île-du-Prince-Édouard,11,,
2023,Hommes+,40 à 44 ans,Île-du-Prince-Édouard,11,,
2023,Hommes+,45 à 49 ans,Île-du-Prince-Édouard,11,7.0,7.0
2023,Hommes+,50 à 54 ans,Île-du-Prince-Édouard,11,6.4,6.4
2023,Hommes+,55 à 59 ans,Île-du-Prince-Édouard,11,,
2023,Hommes+,60 à 64 ans,Île-du-Prince-Édouard,11,11.9,11.9
2023,Hommes+,65 ans et plus,Île-du-Prince-Édouard,11,,
2023,Hommes+,65 à 69 ans,Île-du-Prince-Édouard,11,,
2023,Hommes+,70 ans et plus,Île-du-Prince-Édouard,11,,
2023,Femmes+,15 ans et plus,Île-du-Prince-Édouard,11,5.8,5.8
2023,Femmes+,15 à 24 ans,Île-du-Prince-Édouard,11,9.3,9.3
2023,Femmes+,25 ans et plus,Île-du-Prince-Édouard,11,5.1,5.1
2023,Femmes+,25 à 44 ans,Île-du-Prince-Édouard,11,4.6,4.6
2023,Femmes+,45 à 64 ans,Île-du-Prince-Édouard,11,5.8,5.8
2023,Femmes+,45 ans et plus,Île-du-Prince-Édouard,11,6.2,6.2
2023,Femmes+,25 à 54 ans,Île-du-Prince-Édouard,11,4.9,4.9
2023,Femmes+,55 ans et plus,Île-du-Prince-Édouard,11,5.8,5.8
2023,Femmes+,15 à 64 ans,Île-du-Prince-Édouard,11,5.9,5.9
2023,Femmes+,15 à 19 ans,Île-du-Prince-Édouard,11,12.5,12.5
2023,Femmes+,20 à 24 ans,Île-du-Prince-Édouard,11,7.8,7.8
2023,Femmes+,25 à 29 ans,Île-du-Prince-Édouard,11,5.6,5.6
2023,Femmes+,30 à 34 ans,Île-du-Prince-Édouard,11,,
2023,Femmes+,35 à 39 ans,Île-du-Prince-Édouard,11,,
2023,Femmes+,40 à 44 ans,Île-du-Prince-Édouard,11,,
2023,Femmes+,45 à 49 ans,Île-du-Prince-Édouard,11,7.0,7.0
2023,Femmes+,50 à 54 ans,Île-du-Prince-Édouard,11,6.5,6.5
2023,Femmes+,55 à 59 ans,Île-du-Prince-Édouard,11,,
2023,Femmes+,60 à 64 ans,Île-du-Prince-Édouard,11,8.1,8.1
2023,Femmes+,65 ans et plus,Île-du-Prince-Édouard,11,,
2023,Femmes+,65 à 69 ans,Île-du-Prince-Édouard,11,,
2023,Femmes+,70 ans et plus,Île-du-Prince-Édouard,11,,
2023,Total - Genre,15 ans et plus,Nouvelle-Écosse,12,6.4,6.4
2023,Total - Genre,15 à 24 ans,Nouvelle-Écosse,12,12.0,12.0
2023,Total - Genre,25 ans et plus,Nouvelle-Écosse,12,5.4,5.4
2023,Total - Genre,25 à 44 ans,Nouvelle-Écosse,12,5.5,5.5
2023,Total - Genre,45 à 64 ans,Nouvelle-Écosse,12,5.3,5.3
2023,Total - Genre,45 ans et plus,Nouvelle-Écosse,12,5.4,5.4
2023,Total - Genre,25 à 54 ans,Nouvelle-Écosse,12,5.2,5.2
2023,Total - Genre,55 ans et plus,Nouvelle-Écosse,12,6.0,6.0
2023,Total - Genre,15 à 64 ans,Nouvelle-Écosse,12,6.4,6.4
2023,Total - Genre,15 à 19 ans,Nouvelle-Écosse,12,16.9,16.9
2023,Total - Genre,20 à 24 ans,Nouvelle-Écosse,12,9.3,9.3
2023,Total - Genre,25 à 29 ans,Nouvelle-Écosse,12,6.6,6.6
2023,Total - Genre,30 à 34 ans,Nouvelle-Écosse,12,5.2,5.2
2023,Total - Genre,35 à 39 ans,Nouvelle-Écosse,12,5.2,5.2
2023,Total - Genre,40 à 44 ans,Nouvelle-Écosse,12,4.8,4.8
2023,Total - Genre,45 à 49 ans,Nouvelle-Écosse,12,5.0,5.0
2023,Total - Genre,50 à 54 ans,Nouvelle-Écosse,12,4.5,4.5
2023,Total - Genre,55 à 59 ans,Nouvelle-Écosse,12,5.5,5.5
2023,Total - Genre,60 à 64 ans,Nouvelle-Écosse,12,6.6,6.6
2023,Total - Genre,65 ans et plus,Nouvelle-Écosse,12,6.2,6.2
2023,Total - Genre,65 à 69 ans,Nouvelle-Écosse,12,7.0,7.0
2023,Total - Genre,70 ans et plus,Nouvelle-Écosse,12,5.0,5.0
2023,Hommes+,15 ans et plus,Nouvelle-Écosse,12,7.0,7.0
2023,Hommes+,15 à 24 ans,Nouvelle-Écosse,12,14.1,14.1
2023,Hommes+,25 ans et plus,Nouvelle-Écosse,12,5.8,5.8
2023,Hommes+,25 à 44 ans,Nouvelle-Écosse,12,6.0,6.0
2023,Hommes+,45 à 64 ans,Nouvelle-Écosse,12,5.8,5.8
2023,Hommes+,45 ans et plus,Nouvelle-Écosse,12,5.7,5.7
2023,Hommes+,25 à 54 ans,Nouvelle-Écosse,12,5.6,5.6
2023,Hommes+,55 ans et plus,Nouvelle-Écosse,12,6.4,6.4
2023,Hommes+,15 à 64 ans,Nouvelle-Écosse,12,7.1,7.1
2023,Hommes+,15 à 19 ans,Nouvelle-Écosse,12,19.1,19.1
2023,Hommes+,20 à 24 ans,Nouvelle-Écosse,12,11.4,11.4
2023,Hommes+,25 à 29 ans,Nouvelle-Écosse,12,7.2,7.2
2023,Hommes+,30 à 34 ans,Nouvelle-Écosse,12,5.1,5.1
2023,Hommes+,35 à 39 ans,Nouvelle-Écosse,12,5.9,5.9
2023,Hommes+,40 à 44 ans,Nouvelle-Écosse,12,5.5,5.5
2023,Hommes+,45 à 49 ans,Nouvelle-Écosse,12,5.5,5.5
2023,Hommes+,50 à 54 ans,Nouvelle-Écosse,12,4.1,4.1
2023,Hommes+,55 à 59 ans,Nouvelle-Écosse,12,6.6,6.6
2023,Hommes+,60 à 64 ans,Nouvelle-Écosse,12,7.5,7.5
2023,Hommes+,65 ans et plus,Nouvelle-Écosse,12,4.9,4.9
2023,Hommes+,65 à 69 ans,Nouvelle-Écosse,12,6.6,6.6
2023,Hommes+,70 ans et plus,Nouvelle-Écosse,12,,
2023,Femmes+,15 ans et plus,Nouvelle-Écosse,12,5.7,5.7
2023,Femmes+,15 à 24 ans,Nouvelle-Écosse,12,9.7,9.7
2023,Femmes+,25 ans et plus,Nouvelle-Écosse,12,5.0,5.0
2023,Femmes+,25 à 44 ans,Nouvelle-Écosse,12,5.0,5.0
2023,Femmes+,45 à 64 ans,Nouvelle-Écosse,12,4.8,4.8
2023,Femmes+,45 ans et plus,Nouvelle-Écosse,12,5.1,5.1
2023,Femmes+,25 à 54 ans,Nouvelle-Écosse,12,4.8,4.8
2023,Femmes+,55 ans et plus,Nouvelle-Écosse,12,5.6,5.6
2023,Femmes+,15 à 64 ans,Nouvelle-Écosse,12,5.6,5.6
2023,Femmes+,15 à 19 ans,Nouvelle-Écosse,12,15.4,15.4
2023,Femmes+,20 à 24 ans,Nouvelle-Écosse,12,6.9,6.9
2023,Femmes+,25 à 29 ans,Nouvelle-Écosse,12,5.8,5.8
2023,Femmes+,30 à 34 ans,Nouvelle-Écosse,12,5.3,5.3
2023,Femmes+,35 à 39 ans,Nouvelle-Écosse,12,4.5,4.5
2023,Femmes+,40 à 44 ans,Nouvelle-Écosse,12,4.1,4.1
2023,Femmes+,45 à 49 ans,Nouvelle-Écosse,12,4.5,4.5
2023,Femmes+,50 à 54 ans,Nouvelle-Écosse,12,4.5,4.5
2023,Femmes+,55 à 59 ans,Nouvelle-Écosse,12,4.2,4.2
2023,Femmes+,60 à 64 ans,Nouvelle-Écosse,12,5.6,5.6
2023,Femmes+,65 ans et plus,Nouvelle-Écosse,12,8.2,8.2
2023,Femmes+,65 à 69 ans,Nouvelle-Écosse,12,8.9,8.9
2023,Femmes+,70 ans et plus,Nouvelle-Écosse,12,,
2023,Total - Genre,15 ans et plus,Nouveau-Brunswick,13,6.6,6.6
2023,Total - Genre,15 à 24 ans,Nouveau-Brunswick,13,11.7,11.7
2023,Total - Genre,25 ans et plus,Nouveau-Brunswick,13,5.8,5.8
2023,Total - Genre,25 à 44 ans,Nouveau-Brunswick,13,5.2,5.2
2023,Total - Genre,45 à 64 ans,Nouveau-Brunswick,13,5.9,5.9
2023,Total - Genre,45 ans et plus,Nouveau-Brunswick,13,6.2,6.2
2023,Total - Genre,25 à 54 ans,Nouveau-Brunswick,13,5.1,5.1
2023,Total - Genre,55 ans et plus,Nouveau-Brunswick,13,7.4,7.4
2023,Total - Genre,15 à 64 ans,Nouveau-Brunswick,13,6.4,6.4
2023,Total - Genre,15 à 19 ans,Nouveau-Brunswick,13,15.6,15.6
2023,Total - Genre,20 à 24 ans,Nouveau-Brunswick,13,9.2,9.2
2023,Total - Genre,25 à 29 ans,Nouveau-Brunswick,13,5.3,5.3
2023,Total - Genre,30 à 34 ans,Nouveau-Brunswick,13,4.8,4.8
2023,Total - Genre,35 à 39 ans,Nouveau-Brunswick,13,5.2,5.2
2023,Total - Genre,40 à 44 ans,Nouveau-Brunswick,13,5.4,5.4
2023,Total - Genre,45 à 49 ans,Nouveau-Brunswick,13,5.0,5.0
2023,Total - Genre,50 à 54 ans,Nouveau-Brunswick,13,4.9,4.9
2023,Total - Genre,55 à 59 ans,Nouveau-Brunswick,13,5.3,5.3
2023,Total - Genre,60 à 64 ans,Nouveau-Brunswick,13,9.3,9.3
2023,Total - Genre,65 ans et plus,Nouveau-Brunswick,13,9.1,9.1
2023,Total - Genre,65 à 69 ans,Nouveau-Brunswick,13,9.5,9.5
2023,Total - Genre,70 ans et plus,Nouveau-Brunswick,13,8.3,8.3
2023,Hommes+,15 ans et plus,Nouveau-Brunswick,13,8.0,8.0
2023,Hommes+,15 à 24 ans,Nouveau-Brunswick,13,14.2,14.2
2023,Hommes+,25 ans et plus,Nouveau-Brunswick,13,7.0,7.0
2023,Hommes+,25 à 44 ans,Nouveau-Brunswick,13,6.8,6.8
2023,Hommes+,45 à 64 ans,Nouveau-Brunswick,13,6.9,6.9
2023,Hommes+,45 ans et plus,Nouveau-Brunswick,13,7.3,7.3
2023,Hommes+,25 à 54 ans,Nouveau-Brunswick,13,6.2,6.2
2023,Hommes+,55 ans et plus,Nouveau-Brunswick,13,9.0,9.0
2023,Hommes+,15 à 64 ans,Nouveau-Brunswick,13,7.9,7.9
2023,Hommes+,15 à 19 ans,Nouveau-Brunswick,13,18.9,18.9
2023,Hommes+,20 à 24 ans,Nouveau-Brunswick,13,12.2,12.2
2023,Hommes+,25 à 29 ans,Nouveau-Brunswick,13,7.0,7.0
2023,Hommes+,30 à 34 ans,Nouveau-Brunswick,13,6.5,6.5
2023,Hommes+,35 à 39 ans,Nouveau-Brunswick,13,6.4,6.4
2023,Hommes+,40 à 44 ans,Nouveau-Brunswick,13,7.2,7.2
2023,Hommes+,45 à 49 ans,Nouveau-Brunswick,13,5.4,5.4
2023,Hommes+,50 à 54 ans,Nouveau-Brunswick,13,5.2,5.2
2023,Hommes+,55 à 59 ans,Nouveau-Brunswick,13,6.3,6.3
2023,Hommes+,60 à 64 ans,Nouveau-Brunswick,13,11.5,11.5
2023,Hommes+,65 ans et plus,Nouveau-Brunswick,13,10.3,10.3
2023,Hommes+,65 à 69 ans,Nouveau-Brunswick,13,,
2023,Hommes+,70 ans et plus,Nouveau-Brunswick,13,,
2023,Femmes+,15 ans et plus,Nouveau-Brunswick,13,5.0,5.0
2023,Femmes+,15 à 24 ans,Nouveau-Brunswick,13,8.7,8.7
2023,Femmes+,25 ans et plus,Nouveau-Brunswick,13,4.4,4.4
2023,Femmes+,25 à 44 ans,Nouveau-Brunswick,13,3.7,3.7
2023,Femmes+,45 à 64 ans,Nouveau-Brunswick,13,5.0,5.0
2023,Femmes+,45 ans et plus,Nouveau-Brunswick,13,5.1,5.1
2023,Femmes+,25 à 54 ans,Nouveau-Brunswick,13,4.0,4.0
2023,Femmes+,55 ans et plus,Nouveau-Brunswick,13,5.4,5.4
2023,Femmes+,15 à 64 ans,Nouveau-Brunswick,13,5.0,5.0
2023,Femmes+,15 à 19 ans,Nouveau-Brunswick,13,13.2,13.2
2023,Femmes+,20 à 24 ans,Nouveau-Brunswick,13,6.6,6.6
2023,Femmes+,25 à 29 ans,Nouveau-Brunswick,13,3.5,3.5
2023,Femmes+,30 à 34 ans,Nouveau-Brunswick,13,3.0,3.0
2023,Femmes+,35 à 39 ans,Nouveau-Brunswick,13,3.9,3.9
2023,Femmes+,40 à 44 ans,Nouveau-Brunswick,13,3.8,3.8
2023,Femmes+,45 à 49 ans,Nouveau-Brunswick,13,4.6,4.6
2023,Femmes+,50 à 54 ans,Nouveau-Brunswick,13,4.9,4.9
2023,Femmes+,55 à 59 ans,Nouveau-Brunswick,13,4.2,4.2
2023,Femmes+,60 à 64 ans,Nouveau-Brunswick,13,6.8,6.8
2023,Femmes+,65 ans et plus,Nouveau-Brunswick,13,6.0,6.0
2023,Femmes+,65 à 69 ans,Nouveau-Brunswick,13,,
2023,Femmes+,70 ans et plus,Nouveau-Brunswick,13,,
2023,Total - Genre,15 ans et plus,Québec,24,4.5,4.5
2023,Total - Genre,15 à 24 ans,Québec,24,7.4,7.4
2023,Total - Genre,25 ans et plus,Québec,24,4.0,4.0
2023,Total - Genre,25 à 44 ans,Québec,24,4.1,4.1
2023,Total - Genre,45 à 64 ans,Québec,24,3.8,3.8
2023,Total - Genre,45 ans et plus,Québec,24,3.9,3.9
2023,Total - Genre,25 à 54 ans,Québec,24,3.8,3.8
2023,Total - Genre,55 ans et plus,Québec,24,4.4,4.4
2023,Total - Genre,15 à 64 ans,Québec,24,4.4,4.4
2023,Total - Genre,15 à 19 ans,Québec,24,8.8,8.8
2023,Total - Genre,20 à 24 ans,Québec,24,6.4,6.4
2023,Total - Genre,25 à 29 ans,Québec,24,4.9,4.9
2023,Total - Genre,30 à 34 ans,Québec,24,4.5,4.5
2023,Total - Genre,35 à 39 ans,Québec,24,3.5,3.5
2023,Total - Genre,40 à 44 ans,Québec,24,3.4,3.4
2023,Total - Genre,45 à 49 ans,Québec,24,-1.0,2.9
2023,Total - Genre,50 à 54 ans,Québec,24,3.9,3.9
2023,Total - Genre,55 à 59 ans,Québec,24,3.9,3.9
2023,Total - Genre,60 à 64 ans,Québec,24,4.9,4.9
2023,Total - Genre,65 ans et plus,Québec,24,4.9,4.9
2023,Total - Genre,65 à 69 ans,Québec,24,4.8,4.8
2023,Total - Genre,70 ans et plus,Québec,24,5.1,5.1
2023,Hommes+,15 ans et plus,Québec,24,4.9,4.9
2023,Hommes+,15 à 24 ans,Québec,24,8.6,8.6
2023,Hommes+,25 ans et plus,Québec,24,4.3,4.3
2023,Hommes+,25 à 44 ans,Québec,24,4.4,4.4
2023,Hommes+,45 à 64 ans,Québec,24,4.0,4.0
2023,Hommes+,45 ans et plus,Québec,24,4.2,4.2
2023,Hommes+,25 à 54 ans,Québec,24,4.2,4.2
