Year,Status,Géographie,Sexe,Groupe d'âge,GeoCode,Value
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 19 ans,11,3
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,15 à 24 ans,11,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,15 à 24 ans,11,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,15 à 24 ans,11,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,18 à 24 ans,11,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,18 à 24 ans,11,10
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Femmes,18 à 24 ans,11,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Les deux sexes,20 à 24 ans,11,9
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Île-du-Prince-Édouard,Hommes,20 à 24 ans,11,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,6
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 19 ans,12,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 19 ans,12,5
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 24 ans,12,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,18 à 24 ans,12,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,18 à 24 ans,12,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,18 à 24 ans,12,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,20 à 24 ans,12,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,20 à 24 ans,12,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,20 à 24 ans,12,15
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 24 ans,12,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,18 à 24 ans,12,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,18 à 24 ans,12,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,18 à 24 ans,12,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,20 à 24 ans,12,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,20 à 24 ans,12,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,20 à 24 ans,12,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 19 ans,12,3
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 19 ans,12,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,15 à 24 ans,12,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,15 à 24 ans,12,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,15 à 24 ans,12,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,18 à 24 ans,12,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,18 à 24 ans,12,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,18 à 24 ans,12,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Les deux sexes,20 à 24 ans,12,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Hommes,20 à 24 ans,12,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouvelle-Écosse,Femmes,20 à 24 ans,12,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 19 ans,13,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 19 ans,13,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 19 ans,13,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 24 ans,13,12
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 24 ans,13,12
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 24 ans,13,12
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,18 à 24 ans,13,15
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,18 à 24 ans,13,16
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,18 à 24 ans,13,14
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,20 à 24 ans,13,16
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,20 à 24 ans,13,17
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,20 à 24 ans,13,14
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 19 ans,13,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 24 ans,13,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 24 ans,13,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 24 ans,13,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,18 à 24 ans,13,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,18 à 24 ans,13,9
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,18 à 24 ans,13,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,20 à 24 ans,13,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,20 à 24 ans,13,9
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,20 à 24 ans,13,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 19 ans,13,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 19 ans,13,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 24 ans,13,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 24 ans,13,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,18 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,18 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,18 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,20 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,20 à 24 ans,13,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,20 à 24 ans,13,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,5
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,6
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 19 ans,24,4
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,8
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,12
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,14
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,15
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,11
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 19 ans,24,1
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,3
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 19 ans,24,3
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,9
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,9
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,6
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,4
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,11
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,8
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,12
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,14
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,13
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,15
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,11
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,1
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,6
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,5
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,7
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,8
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,3
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,8
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,6
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,7
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,8
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,9
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,11
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,11
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,10
2024,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,11
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,2
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,4
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,3
2024,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,4
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,5
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,6
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,7
2024,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,7
